model,variable,lead_h,crps,rmse,spread,spread_skill,n_inits
graphcast_det,z500,24,25.459026415099643,34.38774997226441,,,181
graphcast_det,wind_speed,24,0.28922442238214774,0.3898754386612065,,,181
graphcast_det,u10,30,0.3026112584626126,0.4158087506149355,,,181
graphcast_det,v10,30,0.32398933059550833,0.44844610124661777,,,181
graphcast_det,t2m,30,0.23664777016942748,0.3777919643820979,,,181
graphcast_det,msl,30,32.57037505837445,45.18404793080704,,,181
graphcast_det,u850,30,0.47947042107980414,0.6380534027162836,,,181
graphcast_det,v850,30,0.504864774229218,0.6789087844158405,,,181
graphcast_det,t850,30,0.25801075856413136,0.36355467577006934,,,181
graphcast_det,z500,30,27.9480273724546,38.903594507038264,,,181
graphcast_det,wind_speed,30,0.2952565514890098,0.4053995159778806,,,181
graphcast_det,u10,36,0.3623261061551801,0.5007068137766907,,,181
graphcast_det,v10,36,0.38436468586551054,0.53536163492756,,,181
graphcast_det,t2m,36,0.25898905668108546,0.40785768644585796,,,181
graphcast_det,msl,36,39.2067392003407,55.283332466420546,,,181
graphcast_det,u850,36,0.5838265576957729,0.7767942109819275,,,181
graphcast_det,v850,36,0.6170674582506799,0.8319019978217657,,,181
graphcast_det,t850,36,0.31198159837821166,0.43656855689886526,,,181
graphcast_det,z500,36,34.18329782381805,48.42881195321267,,,181
graphcast_det,wind_speed,36,0.3537042059784907,0.4873539066117113,,,181
graphcast_det,u10,42,0.3835880260126576,0.5367742765344967,,,181
graphcast_det,v10,42,0.40890178439627584,0.5786604690288312,,,181
graphcast_det,t2m,42,0.27420093311869576,0.4327284012051577,,,181
graphcast_det,msl,42,42.228886586049796,61.07270935227199,,,181
graphcast_det,u850,42,0.5982997543408844,0.8052019233203066,,,181
graphcast_det,v850,42,0.6327839854829963,0.8687808230436967,,,181
graphcast_det,t850,42,0.3180697876536727,0.45138718064318706,,,181
graphcast_det,z500,42,37.58362969888352,54.82679031962189,,,181
graphcast_det,wind_speed,42,0.3747586578493574,0.522738279558677,,,181
graphcast_det,u10,48,0.4416958663540692,0.6230845961781496,,,181
graphcast_det,v10,48,0.46902917548309303,0.6668807248384254,,,181
graphcast_det,t2m,48,0.298068434894122,0.472300358240117,,,181
graphcast_det,msl,48,49.19982251098231,72.31453104177233,,,181
graphcast_det,u850,48,0.691090010444068,0.9358675068254629,,,181
graphcast_det,v850,48,0.7261800187881617,1.0032060495397663,,,181
graphcast_det,t850,48,0.3680093354793454,0.5205703325034505,,,181
graphcast_det,z500,48,44.527471775445,65.7635484347686,,,181
graphcast_det,wind_speed,48,0.42886628772064,0.6021046249906002,,,181
graphcast_det,u10,54,0.46049024519692167,0.666093527941414,,,181
graphcast_det,v10,54,0.492004939593286,0.7197825441044339,,,181
graphcast_det,t2m,54,0.31430675999349866,0.49911960234958164,,,181
graphcast_det,msl,54,53.83680151619078,81.18421143589758,,,181
graphcast_det,u850,54,0.7150396618707887,0.98502444101302,,,181
graphcast_det,v850,54,0.7531009376423318,1.062181382877392,,,181
graphcast_det,t850,54,0.37712759124207473,0.5407835368622732,,,181
graphcast_det,z500,54,49.15052883865035,74.60406517323868,,,181
graphcast_det,wind_speed,54,0.44518396692804607,0.6396356768370992,,,181
graphcast_det,u10,60,0.5184724463198889,0.7523389287416448,,,181
graphcast_det,v10,60,0.5514964964275584,0.8130345525662543,,,181
graphcast_det,t2m,60,0.332674884471699,0.5286097715902065,,,181
graphcast_det,msl,60,61.454554344175186,93.916758373956,,,181
graphcast_det,u850,60,0.8160308458418862,1.121513425974556,,,181
graphcast_det,v850,60,0.8631537459030157,1.2201362723145037,,,181
graphcast_det,t850,60,0.42283859918003613,0.6073174209884518,,,181
graphcast_det,z500,60,56.93462350112377,87.36066032114609,,,181
graphcast_det,wind_speed,60,0.5007328025812724,0.7209056820000074,,,181
graphcast_det,u10,66,0.5568038864364055,0.8203366817031776,,,181
graphcast_det,v10,66,0.5947398046737464,0.8873788319239959,,,181
graphcast_det,t2m,66,0.35099371844725563,0.5603599110360962,,,181
graphcast_det,msl,66,66.76774247200152,104.23845318536074,,,181
graphcast_det,u850,66,0.8557427192402391,1.1967965940744179,,,181
graphcast_det,v850,66,0.9020211063115946,1.2990666100992023,,,181
graphcast_det,t850,66,0.44034930029551744,0.6419043224819457,,,181
graphcast_det,z500,66,62.518100469147804,98.11027779763575,,,181
graphcast_det,wind_speed,66,0.5352424475048829,0.7791327168928326,,,181
graphcast_det,u10,72,0.6176930992012946,0.9133201771678187,,,181
graphcast_det,v10,72,0.6570487945140565,0.9854829617626759,,,181
graphcast_det,t2m,72,0.37708352056999483,0.6067105017972915,,,181
graphcast_det,msl,72,74.93156319818335,118.0623001604449,,,181
graphcast_det,u850,72,0.9488912437302808,1.3306562268272948,,,181
graphcast_det,v850,72,0.995780073504111,1.4460814703893925,,,181
graphcast_det,t850,72,0.49059211610948844,0.7151667488872676,,,181
graphcast_det,z500,72,70.95581751651056,112.28172222158527,,,181
graphcast_det,wind_speed,72,0.5886672360536533,0.8574880223247886,,,181
graphcast_det,u10,78,0.6492235530373475,0.9806146236414409,,,181
graphcast_det,v10,78,0.6930004512209822,1.062633389596781,,,181
graphcast_det,t2m,78,0.39540406848646187,0.6391030013231941,,,181
graphcast_det,msl,78,81.76801721252077,131.2373959451749,,,181
graphcast_det,u850,78,0.9946586392499045,1.416326570906033,,,181
graphcast_det,v850,78,1.042549745703501,1.53762039756248,,,181
graphcast_det,t850,78,0.5094096204084035,0.754451184312283,,,181
graphcast_det,z500,78,77.81984080537775,125.66787167543865,,,181
graphcast_det,wind_speed,78,0.6161284812774178,0.9141287056122037,,,181
graphcast_det,u10,84,0.7111482517968447,1.0799601973749655,,,181
graphcast_det,v10,84,0.7570571928149747,1.1695201024824744,,,181
graphcast_det,t2m,84,0.4177774309999916,0.6809887375620848,,,181
graphcast_det,msl,84,91.30301458433348,147.5173510978235,,,181
graphcast_det,u850,84,1.1011443077299248,1.5716749304565936,,,181
graphcast_det,v850,84,1.1591105081724558,1.706778481520342,,,181
graphcast_det,t850,84,0.559228050941959,0.8315272993145727,,,181
graphcast_det,z500,84,87.40359761236394,142.27231500952283,,,181
graphcast_det,wind_speed,84,0.674935191321672,1.0011323749689767,,,181
graphcast_det,u10,90,0.763432997933227,1.168047538119785,,,181
